Class	Sub-class	Name	Role	Reaction	DRAM	Prokka	RASTtk	Intersection	2+ Annotations	Priority List	Majority Rule	Union	Bayesian Pangenome Core
Respiration	Electron accepting reactions	Terminal_cytochrome_C_oxidases_copy	Cytochrome c oxidase, subunit IV (EC 1.9.3.1)	rxn00058	1	1	1	1	1	1	1	1	0
Respiration	Electron accepting reactions	Terminal_cytochrome_C_oxidases_copy	Cytochrome c oxidase, subunit IV (EC 1.9.3.1)	rxn10043	0	1	0	0	1	1	1	1	0
Respiration	Electron accepting reactions	Terminal_cytochrome_C_oxidases_copy	cb-type cytochrome c oxidase subunit IV [EC:1.9.3.1]	rxn00058	1	1	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase H (EC 1.2.1.2)	rxn10114	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase N alpha subunit (EC 1.2.1.2)	rxn00371	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase N alpha subunit (EC 1.2.1.2)	rxn10114	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase N beta subunit (EC 1.2.1.2)	rxn00371	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase N beta subunit (EC 1.2.1.2)	rxn10114	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase N gamma subunit (EC 1.2.1.2)	rxn00371	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase N gamma subunit (EC 1.2.1.2)	rxn10114	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase O alpha subunit (EC 1.2.1.2)	rxn00371	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase O alpha subunit (EC 1.2.1.2)	rxn10114	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase O beta subunit (EC 1.2.1.2)	rxn00371	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase O beta subunit (EC 1.2.1.2)	rxn10114	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase O gamma subunit (EC 1.2.1.2)	rxn00371	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Formate_dehydrogenase	Formate dehydrogenase O gamma subunit (EC 1.2.1.2)	rxn10114	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain 5 (EC 1.6.5.2)	rxn08977	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain 5 (EC 1.6.5.2)	rxn08979	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain 5 (EC 1.6.5.2)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain 5 (EC 1.6.5.2)	rxn10124	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain H (EC 1.6.5.2)	rxn08977	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain H (EC 1.6.5.2)	rxn08979	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain H (EC 1.6.5.2)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain H (EC 1.6.5.2)	rxn10124	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain I (EC 1.6.5.2)	rxn08977	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain I (EC 1.6.5.2)	rxn08979	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain I (EC 1.6.5.2)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain I (EC 1.6.5.2)	rxn10124	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain J (EC 1.6.5.2)	rxn08977	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain J (EC 1.6.5.2)	rxn08979	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain J (EC 1.6.5.2)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain J (EC 1.6.5.2)	rxn10124	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain K (EC 1.6.5.2)	rxn08977	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain K (EC 1.6.5.2)	rxn08979	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain K (EC 1.6.5.2)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase chain K (EC 1.6.5.2)	rxn10124	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase subunit 3 (EC 1.6.5.2)	rxn08977	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase subunit 3 (EC 1.6.5.2)	rxn08979	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase subunit 3 (EC 1.6.5.2)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NAD(P)H-quinone oxidoreductase subunit 3 (EC 1.6.5.2)	rxn10124	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH dehydrogenase, subunit 5	rxn08971	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH dehydrogenase, subunit 5	rxn08975	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH dehydrogenase, subunit 5	rxn08976	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-quinone oxidoreductase chain F 2 (EC 1.6.99.5)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-quinone oxidoreductase chain F 2 (EC 1.6.99.5)	rxn10124	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-quinone oxidoreductase subunit 15 (EC 1.6.99.5)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-quinone oxidoreductase subunit 15 (EC 1.6.99.5)	rxn10124	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_Complex_I	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	rxn10122	1	0	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	rxn00616	1	0	1	0	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	rxn08556	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	rxn08557	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	rxn08558	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	rxn00616	1	0	1	0	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	rxn08556	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	rxn08557	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	rxn08558	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	rxn00616	1	0	1	0	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	rxn08556	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	rxn08557	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	rxn08558	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	D-lactate dehydrogenase (EC 1.1.1.28)	rxn00146	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	D-lactate dehydrogenase (EC 1.1.1.28)	rxn00500	1	1	1	1	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	D-lactate dehydrogenase (EC 1.1.1.28)	rxn08783	0	0	0	0	0	0	0	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	Glycerol dehydrogenase (EC 1.1.1.6)	rxn00762	0	1	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	L-lactate dehydrogenase (EC 1.1.1.27)	rxn00145	1	0	1	0	1	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	L-lactate dehydrogenase (EC 1.1.1.27)	rxn00499	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	L-lactate dehydrogenase (EC 1.1.1.27)	rxn08792	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	L-lactate dehydrogenase (EC 1.1.1.27)	rxn08793	0	0	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	NADH dehydrogenase (EC 1.6.99.3)	rxn08971	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	NADH dehydrogenase (EC 1.6.99.3)	rxn08975	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	NADH dehydrogenase (EC 1.6.99.3)	rxn08976	0	1	0	0	0	1	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	rxn00288	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	rxn08527	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	rxn08528	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	rxn09272	0	1	0	0	1	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase subunit C	rxn00288	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase subunit C	rxn08527	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase subunit C	rxn08528	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase subunit C	rxn09272	0	1	0	0	1	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase subunit D	rxn00288	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase subunit D	rxn08527	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase subunit D	rxn08528	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Fumarate reductase subunit D	rxn09272	0	1	0	0	1	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b-556 subunit	rxn00288	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b-556 subunit	rxn08527	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b-556 subunit	rxn08528	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b-556 subunit	rxn09272	0	1	0	0	1	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b-556 subunit	rxn10126	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b558 subunit	rxn00288	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b558 subunit	rxn08527	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b558 subunit	rxn08528	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b558 subunit	rxn09272	0	1	0	0	1	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase cytochrome b558 subunit	rxn10126	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	rxn00288	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	rxn08527	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	rxn08528	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	rxn09272	0	1	0	0	1	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	rxn10126	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase hydrophobic membrane anchor protein	rxn00288	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase hydrophobic membrane anchor protein	rxn08527	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase hydrophobic membrane anchor protein	rxn08528	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase hydrophobic membrane anchor protein	rxn09272	0	1	0	0	1	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase hydrophobic membrane anchor protein	rxn10126	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	rxn00288	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	rxn08527	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	rxn08528	0	0	0	0	0	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	rxn09272	0	1	0	0	1	0	1	1	0
Respiration	Electron donating reactions	Succinate_dehydrogenase	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	rxn10126	0	0	0	0	0	0	1	1	0
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	rxn06673	1	0	1	0	1	1	1	1	0
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	rxn06673	1	0	1	0	1	1	1	1	0
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	Biotin carboxyl carrier protein	rxn00533	1	0	1	0	1	1	1	1	0
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	Biotin carboxyl carrier protein of oxaloacetate decarboxylase	rxn00162	0	1	0	0	0	0	0	1	0
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	Oxaloacetate decarboxylase alpha chain (EC 4.1.1.3)	rxn00162	0	1	0	0	0	0	0	1	0
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	Oxaloacetate decarboxylase beta chain (EC 4.1.1.3)	rxn00162	0	1	0	0	0	0	0	1	0
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	Oxaloacetate decarboxylase gamma chain (EC 4.1.1.3)	rxn00162	0	1	0	0	0	0	0	1	0
Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic_Acid_Degradation	2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	rxn04599	0	1	0	0	0	1	1	1	0
Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic_Acid_Degradation	2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	rxn04600	0	1	0	0	0	1	1	1	0
Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic_Acid_Degradation	2-keto-4-pentenoate hydratase (EC 4.2.1.-)	rxn01893	1	0	1	0	0	1	1	1	0
Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic_Acid_Degradation	4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-)	rxn00540	1	1	1	1	1	1	1	1	0
Secondary Metabolism	Aromatic amino acids and derivatives	Cinnamic_Acid_Degradation	Acetaldehyde dehydrogenase (EC 1.2.1.10)	rxn00171	1	1	1	0	1	1	1	1	0
Secondary Metabolism	Biologically active compounds in metazoan cell defence and differentiation	Quinolinic_acid_and_its_derivatives	3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)	rxn02989	1	1	1	1	1	1	1	1	0
Secondary Metabolism	Biologically active compounds in metazoan cell defence and differentiation	Quinolinic_acid_and_its_derivatives	Quinolinate synthetase (EC 4.1.99.-)	rxn02988	1	1	1	1	1	1	1	1	0
Secondary Metabolism	Biosynthesis of phenylpropanoids	Phenylpropionate_Degradation	2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	rxn04599	0	1	0	0	0	1	1	1	0
Secondary Metabolism	Biosynthesis of phenylpropanoids	Phenylpropionate_Degradation	2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	rxn04600	0	1	0	0	0	1	1	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	rxn00791	1	1	1	0	1	1	1	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28)	rxn00484	0	0	0	0	0	0	0	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28)	rxn00497	0	0	0	0	0	0	0	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28)	rxn00529	0	0	0	0	0	0	0	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	rxn02508	1	0	1	0	0	1	1	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	rxn00474	1	1	1	1	1	1	1	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	rxn01682	1	1	1	1	1	1	1	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	rxn01964	1	1	1	1	1	1	1	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	rxn00474	1	1	1	1	1	1	1	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	rxn01682	1	1	1	1	1	1	1	1	0
Secondary Metabolism	Plant Hormones	Auxin_biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	rxn01964	1	1	1	1	1	1	1	1	0
Stress Response	-	Bacterial_hemoglobins	Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17)	rxn03990	0	1	0	0	0	1	1	1	0
Stress Response	-	Bacterial_hemoglobins	Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17)	rxn03991	0	1	0	0	0	1	1	1	0
Stress Response	-	Flavohaemoglobin	2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	rxn04599	0	1	0	0	0	1	1	1	0
Stress Response	-	Flavohaemoglobin	2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	rxn04600	0	1	0	0	0	1	1	1	0
Stress Response	-	Flavohaemoglobin	Cysteine desulfurase (EC 2.8.1.7)	rxn09310	0	0	0	0	0	1	1	1	0
Stress Response	-	Flavohaemoglobin	Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17)	rxn03990	0	1	0	0	0	1	1	1	0
Stress Response	-	Flavohaemoglobin	Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17)	rxn03991	0	1	0	0	0	1	1	1	0
Stress Response	-	Flavohaemoglobin	Heme ABC type transporter HtsABC, heme-binding protein	rxn05148	1	1	1	1	1	1	1	1	0
Stress Response	-	Flavohaemoglobin	Serine hydroxymethyltransferase (EC 2.1.2.1)	rxn00692	1	1	1	1	1	1	1	1	0
Stress Response	-	Heat_shock_dnaK_gene_cluster_extended	DNA polymerase III delta prime subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
Stress Response	-	Heat_shock_dnaK_gene_cluster_extended	Glutathione synthetase (EC 6.3.2.3)	rxn00351	1	1	1	1	1	1	1	1	0
Stress Response	-	Heat_shock_dnaK_gene_cluster_extended	Hypothetical radical SAM family enzyme in heat shock gene cluster, similarity with CPO of BS HemN-type	rxn02303	1	1	1	1	1	1	1	1	0
Stress Response	-	SigmaB_stress_responce_regulation	Phosphoserine phosphatase rsbX (EC 3.1.3.3)	rxn00420	1	0	1	0	1	1	1	1	0
Stress Response	Acid stress	Acid_resistance_mechanisms	Arginine decarboxylase (EC 4.1.1.19)	rxn00322	0	0	0	0	0	0	0	1	0
Stress Response	Acid stress	Acid_resistance_mechanisms	Arginine decarboxylase (EC 4.1.1.19)	rxn00405	1	1	1	0	1	1	1	1	0
Stress Response	Acid stress	Acid_resistance_mechanisms	Arginine decarboxylase, catabolic (EC 4.1.1.19)	rxn00405	1	1	1	0	1	1	1	1	0
Stress Response	Acid stress	Acid_resistance_mechanisms	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	rxn00405	1	1	1	0	1	1	1	1	0
