metabolite,cycle,x,y,conc_mmol
cpd00063_e0,365,1,1,1000.0
cpd00067_e0,365,1,1,1000.000005
cpd00085_e0,365,1,1,1000.0
cpd00099_e0,365,1,1,999.99999998
cpd00106_e0,365,1,1,1000.0
cpd00108_e0,365,1,1,1000.0
cpd00116_e0,365,1,1,1000.0
cpd00129_e0,365,1,1,1000.0
cpd00142_e0,365,1,1,1000.0
cpd00149_e0,365,1,1,1000.0
cpd00204_e0,365,1,1,6.536730324500001e-13
cpd00205_e0,365,1,1,999.99999999
cpd00229_e0,365,1,1,4.6345293492e-10
cpd00239_e0,365,1,1,999.99999996
cpd00254_e0,365,1,1,999.99999999
cpd00971_e0,365,1,1,999.99999997
cpd09695_e0,365,1,1,1000.0
cpd10515_e0,365,1,1,1000.0
tRNA[e],365,1,1,4.0067495506e-11
Cadmium[e],366,1,1,1000.0
HCO3[e],366,1,1,1000.0
Molybdenum[e],366,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],366,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],366,1,1,3.4989561063e-09
Selenate[e],366,1,1,1000.0
biomass[e],366,1,1,7.7818218149e-08
cpd00001_e0,366,1,1,1000.0
cpd00007_e0,366,1,1,4.488958837e-06
cpd00009_e0,366,1,1,1000.0
cpd00011_e0,366,1,1,1000.0
cpd00012_e0,366,1,1,1000.0
cpd00013_e0,366,1,1,999.99999933
cpd00025_e0,366,1,1,8.5475645363e-09
cpd00029_e0,366,1,1,1000.0
cpd00034_e0,366,1,1,1000.0
cpd00036_e0,366,1,1,1000.0
cpd00048_e0,366,1,1,1000.0
cpd00051_e0,366,1,1,1000.0
cpd00054_e0,366,1,1,1000.0
cpd00058_e0,366,1,1,1000.0
cpd00063_e0,366,1,1,1000.0
cpd00067_e0,366,1,1,1000.000005
cpd00085_e0,366,1,1,1000.0
cpd00099_e0,366,1,1,999.99999998
cpd00106_e0,366,1,1,1000.0
cpd00108_e0,366,1,1,1000.0
cpd00116_e0,366,1,1,1000.0
cpd00129_e0,366,1,1,1000.0
cpd00142_e0,366,1,1,1000.0
cpd00149_e0,366,1,1,1000.0
cpd00204_e0,366,1,1,6.536730324500001e-13
cpd00205_e0,366,1,1,999.99999999
cpd00229_e0,366,1,1,4.6345293492e-10
cpd00239_e0,366,1,1,999.99999996
cpd00254_e0,366,1,1,999.99999999
cpd00971_e0,366,1,1,999.99999997
cpd09695_e0,366,1,1,1000.0
cpd10515_e0,366,1,1,1000.0
tRNA[e],366,1,1,4.0067495506e-11
Cadmium[e],367,1,1,1000.0
HCO3[e],367,1,1,1000.0
Molybdenum[e],367,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],367,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],367,1,1,3.4989561063e-09
Selenate[e],367,1,1,1000.0
biomass[e],367,1,1,7.7818218149e-08
cpd00001_e0,367,1,1,1000.0
cpd00007_e0,367,1,1,4.488958837e-06
cpd00009_e0,367,1,1,1000.0
cpd00011_e0,367,1,1,1000.0
cpd00012_e0,367,1,1,1000.0
cpd00013_e0,367,1,1,999.99999933
cpd00025_e0,367,1,1,8.5475645363e-09
cpd00029_e0,367,1,1,1000.0
cpd00034_e0,367,1,1,1000.0
cpd00036_e0,367,1,1,1000.0
cpd00048_e0,367,1,1,1000.0
cpd00051_e0,367,1,1,1000.0
cpd00054_e0,367,1,1,1000.0
cpd00058_e0,367,1,1,1000.0
cpd00063_e0,367,1,1,1000.0
cpd00067_e0,367,1,1,1000.000005
cpd00085_e0,367,1,1,1000.0
cpd00099_e0,367,1,1,999.99999998
cpd00106_e0,367,1,1,1000.0
cpd00108_e0,367,1,1,1000.0
cpd00116_e0,367,1,1,1000.0
cpd00129_e0,367,1,1,1000.0
cpd00142_e0,367,1,1,1000.0
cpd00149_e0,367,1,1,1000.0
cpd00204_e0,367,1,1,6.536730324500001e-13
cpd00205_e0,367,1,1,999.99999999
cpd00229_e0,367,1,1,4.6345293492e-10
cpd00239_e0,367,1,1,999.99999996
cpd00254_e0,367,1,1,999.99999999
cpd00971_e0,367,1,1,999.99999997
cpd09695_e0,367,1,1,1000.0
cpd10515_e0,367,1,1,1000.0
tRNA[e],367,1,1,4.0067495506e-11
Cadmium[e],368,1,1,1000.0
HCO3[e],368,1,1,1000.0
Molybdenum[e],368,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],368,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],368,1,1,3.4989561063e-09
Selenate[e],368,1,1,1000.0
biomass[e],368,1,1,7.7818218149e-08
cpd00001_e0,368,1,1,1000.0
cpd00007_e0,368,1,1,4.488958837e-06
cpd00009_e0,368,1,1,1000.0
cpd00011_e0,368,1,1,1000.0
cpd00012_e0,368,1,1,1000.0
cpd00013_e0,368,1,1,999.99999933
cpd00025_e0,368,1,1,8.5475645363e-09
cpd00029_e0,368,1,1,1000.0
cpd00034_e0,368,1,1,1000.0
cpd00036_e0,368,1,1,1000.0
cpd00048_e0,368,1,1,1000.0
cpd00051_e0,368,1,1,1000.0
cpd00054_e0,368,1,1,1000.0
cpd00058_e0,368,1,1,1000.0
cpd00063_e0,368,1,1,1000.0
cpd00067_e0,368,1,1,1000.000005
cpd00085_e0,368,1,1,1000.0
cpd00099_e0,368,1,1,999.99999998
cpd00106_e0,368,1,1,1000.0
cpd00108_e0,368,1,1,1000.0
cpd00116_e0,368,1,1,1000.0
cpd00129_e0,368,1,1,1000.0
cpd00142_e0,368,1,1,1000.0
cpd00149_e0,368,1,1,1000.0
cpd00204_e0,368,1,1,6.536730324500001e-13
cpd00205_e0,368,1,1,999.99999999
cpd00229_e0,368,1,1,4.6345293492e-10
cpd00239_e0,368,1,1,999.99999996
cpd00254_e0,368,1,1,999.99999999
cpd00971_e0,368,1,1,999.99999997
cpd09695_e0,368,1,1,1000.0
cpd10515_e0,368,1,1,1000.0
tRNA[e],368,1,1,4.0067495506e-11
Cadmium[e],369,1,1,1000.0
HCO3[e],369,1,1,1000.0
Molybdenum[e],369,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],369,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],369,1,1,3.4989561063e-09
Selenate[e],369,1,1,1000.0
biomass[e],369,1,1,7.7818218149e-08
cpd00001_e0,369,1,1,1000.0
cpd00007_e0,369,1,1,4.488958837e-06
cpd00009_e0,369,1,1,1000.0
cpd00011_e0,369,1,1,1000.0
cpd00012_e0,369,1,1,1000.0
cpd00013_e0,369,1,1,999.99999933
cpd00025_e0,369,1,1,8.5475645363e-09
cpd00029_e0,369,1,1,1000.0
cpd00034_e0,369,1,1,1000.0
cpd00036_e0,369,1,1,1000.0
cpd00048_e0,369,1,1,1000.0
cpd00051_e0,369,1,1,1000.0
cpd00054_e0,369,1,1,1000.0
cpd00058_e0,369,1,1,1000.0
cpd00063_e0,369,1,1,1000.0
cpd00067_e0,369,1,1,1000.000005
cpd00085_e0,369,1,1,1000.0
cpd00099_e0,369,1,1,999.99999998
cpd00106_e0,369,1,1,1000.0
cpd00108_e0,369,1,1,1000.0
cpd00116_e0,369,1,1,1000.0
cpd00129_e0,369,1,1,1000.0
cpd00142_e0,369,1,1,1000.0
cpd00149_e0,369,1,1,1000.0
cpd00204_e0,369,1,1,6.536730324500001e-13
cpd00205_e0,369,1,1,999.99999999
cpd00229_e0,369,1,1,4.6345293492e-10
cpd00239_e0,369,1,1,999.99999996
cpd00254_e0,369,1,1,999.99999999
cpd00971_e0,369,1,1,999.99999997
cpd09695_e0,369,1,1,1000.0
cpd10515_e0,369,1,1,1000.0
tRNA[e],369,1,1,4.0067495506e-11
Cadmium[e],370,1,1,1000.0
HCO3[e],370,1,1,1000.0
Molybdenum[e],370,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],370,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],370,1,1,3.4989561063e-09
Selenate[e],370,1,1,1000.0
biomass[e],370,1,1,7.7818218149e-08
cpd00001_e0,370,1,1,1000.0
cpd00007_e0,370,1,1,4.488958837e-06
cpd00009_e0,370,1,1,1000.0
cpd00011_e0,370,1,1,1000.0
cpd00012_e0,370,1,1,1000.0
cpd00013_e0,370,1,1,999.99999933
cpd00025_e0,370,1,1,8.5475645363e-09
cpd00029_e0,370,1,1,1000.0
cpd00034_e0,370,1,1,1000.0
cpd00036_e0,370,1,1,1000.0
cpd00048_e0,370,1,1,1000.0
cpd00051_e0,370,1,1,1000.0
cpd00054_e0,370,1,1,1000.0
cpd00058_e0,370,1,1,1000.0
cpd00063_e0,370,1,1,1000.0
cpd00067_e0,370,1,1,1000.000005
cpd00085_e0,370,1,1,1000.0
cpd00099_e0,370,1,1,999.99999998
cpd00106_e0,370,1,1,1000.0
cpd00108_e0,370,1,1,1000.0
cpd00116_e0,370,1,1,1000.0
cpd00129_e0,370,1,1,1000.0
cpd00142_e0,370,1,1,1000.0
cpd00149_e0,370,1,1,1000.0
cpd00204_e0,370,1,1,6.536730324500001e-13
cpd00205_e0,370,1,1,999.99999999
cpd00229_e0,370,1,1,4.6345293492e-10
cpd00239_e0,370,1,1,999.99999996
cpd00254_e0,370,1,1,999.99999999
cpd00971_e0,370,1,1,999.99999997
cpd09695_e0,370,1,1,1000.0
cpd10515_e0,370,1,1,1000.0
tRNA[e],370,1,1,4.0067495506e-11
Cadmium[e],371,1,1,1000.0
HCO3[e],371,1,1,1000.0
Molybdenum[e],371,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],371,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],371,1,1,3.4989561063e-09
Selenate[e],371,1,1,1000.0
biomass[e],371,1,1,7.7818218149e-08
cpd00001_e0,371,1,1,1000.0
cpd00007_e0,371,1,1,4.488958837e-06
cpd00009_e0,371,1,1,1000.0
cpd00011_e0,371,1,1,1000.0
cpd00012_e0,371,1,1,1000.0
cpd00013_e0,371,1,1,999.99999933
cpd00025_e0,371,1,1,8.5475645363e-09
cpd00029_e0,371,1,1,1000.0
cpd00034_e0,371,1,1,1000.0
cpd00036_e0,371,1,1,1000.0
cpd00048_e0,371,1,1,1000.0
cpd00051_e0,371,1,1,1000.0
cpd00054_e0,371,1,1,1000.0
cpd00058_e0,371,1,1,1000.0
cpd00063_e0,371,1,1,1000.0
cpd00067_e0,371,1,1,1000.000005
cpd00085_e0,371,1,1,1000.0
cpd00099_e0,371,1,1,999.99999998
cpd00106_e0,371,1,1,1000.0
cpd00108_e0,371,1,1,1000.0
cpd00116_e0,371,1,1,1000.0
cpd00129_e0,371,1,1,1000.0
cpd00142_e0,371,1,1,1000.0
cpd00149_e0,371,1,1,1000.0
cpd00204_e0,371,1,1,6.536730324500001e-13
cpd00205_e0,371,1,1,999.99999999
cpd00229_e0,371,1,1,4.6345293492e-10
cpd00239_e0,371,1,1,999.99999996
cpd00254_e0,371,1,1,999.99999999
cpd00971_e0,371,1,1,999.99999997
cpd09695_e0,371,1,1,1000.0
cpd10515_e0,371,1,1,1000.0
tRNA[e],371,1,1,4.0067495506e-11
Cadmium[e],372,1,1,1000.0
HCO3[e],372,1,1,1000.0
Molybdenum[e],372,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],372,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],372,1,1,3.4989561063e-09
Selenate[e],372,1,1,1000.0
biomass[e],372,1,1,7.7818218149e-08
cpd00001_e0,372,1,1,1000.0
cpd00007_e0,372,1,1,4.488958837e-06
cpd00009_e0,372,1,1,1000.0
cpd00011_e0,372,1,1,1000.0
cpd00012_e0,372,1,1,1000.0
cpd00013_e0,372,1,1,999.99999933
cpd00025_e0,372,1,1,8.5475645363e-09
cpd00029_e0,372,1,1,1000.0
cpd00034_e0,372,1,1,1000.0
cpd00036_e0,372,1,1,1000.0
cpd00048_e0,372,1,1,1000.0
cpd00051_e0,372,1,1,1000.0
cpd00054_e0,372,1,1,1000.0
cpd00058_e0,372,1,1,1000.0
cpd00063_e0,372,1,1,1000.0
cpd00067_e0,372,1,1,1000.000005
cpd00085_e0,372,1,1,1000.0
cpd00099_e0,372,1,1,999.99999998
cpd00106_e0,372,1,1,1000.0
cpd00108_e0,372,1,1,1000.0
cpd00116_e0,372,1,1,1000.0
cpd00129_e0,372,1,1,1000.0
cpd00142_e0,372,1,1,1000.0
cpd00149_e0,372,1,1,1000.0
cpd00204_e0,372,1,1,6.536730324500001e-13
cpd00205_e0,372,1,1,999.99999999
cpd00229_e0,372,1,1,4.6345293492e-10
cpd00239_e0,372,1,1,999.99999996
cpd00254_e0,372,1,1,999.99999999
cpd00971_e0,372,1,1,999.99999997
cpd09695_e0,372,1,1,1000.0
cpd10515_e0,372,1,1,1000.0
tRNA[e],372,1,1,4.0067495506e-11
Cadmium[e],373,1,1,1000.0
HCO3[e],373,1,1,1000.0
Molybdenum[e],373,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],373,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],373,1,1,3.4989561063e-09
Selenate[e],373,1,1,1000.0
biomass[e],373,1,1,7.7818218149e-08
cpd00001_e0,373,1,1,1000.0
cpd00007_e0,373,1,1,4.488958837e-06
cpd00009_e0,373,1,1,1000.0
cpd00011_e0,373,1,1,1000.0
cpd00012_e0,373,1,1,1000.0
cpd00013_e0,373,1,1,999.99999933
cpd00025_e0,373,1,1,8.5475645363e-09
cpd00029_e0,373,1,1,1000.0
cpd00034_e0,373,1,1,1000.0
cpd00036_e0,373,1,1,1000.0
cpd00048_e0,373,1,1,1000.0
cpd00051_e0,373,1,1,1000.0
cpd00054_e0,373,1,1,1000.0
cpd00058_e0,373,1,1,1000.0
cpd00063_e0,373,1,1,1000.0
cpd00067_e0,373,1,1,1000.000005
cpd00085_e0,373,1,1,1000.0
cpd00099_e0,373,1,1,999.99999998
cpd00106_e0,373,1,1,1000.0
cpd00108_e0,373,1,1,1000.0
cpd00116_e0,373,1,1,1000.0
cpd00129_e0,373,1,1,1000.0
cpd00142_e0,373,1,1,1000.0
cpd00149_e0,373,1,1,1000.0
cpd00204_e0,373,1,1,6.536730324500001e-13
cpd00205_e0,373,1,1,999.99999999
cpd00229_e0,373,1,1,4.6345293492e-10
cpd00239_e0,373,1,1,999.99999996
cpd00254_e0,373,1,1,999.99999999
cpd00971_e0,373,1,1,999.99999997
cpd09695_e0,373,1,1,1000.0
cpd10515_e0,373,1,1,1000.0
tRNA[e],373,1,1,4.0067495506e-11
Cadmium[e],374,1,1,1000.0
HCO3[e],374,1,1,1000.0
Molybdenum[e],374,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],374,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],374,1,1,3.4989561063e-09
Selenate[e],374,1,1,1000.0
biomass[e],374,1,1,7.7818218149e-08
cpd00001_e0,374,1,1,1000.0
cpd00007_e0,374,1,1,4.488958837e-06
cpd00009_e0,374,1,1,1000.0
cpd00011_e0,374,1,1,1000.0
cpd00012_e0,374,1,1,1000.0
cpd00013_e0,374,1,1,999.99999933
cpd00025_e0,374,1,1,8.5475645363e-09
cpd00029_e0,374,1,1,1000.0
cpd00034_e0,374,1,1,1000.0
cpd00036_e0,374,1,1,1000.0
cpd00048_e0,374,1,1,1000.0
cpd00051_e0,374,1,1,1000.0
cpd00054_e0,374,1,1,1000.0
cpd00058_e0,374,1,1,1000.0
cpd00063_e0,374,1,1,1000.0
cpd00067_e0,374,1,1,1000.000005
cpd00085_e0,374,1,1,1000.0
cpd00099_e0,374,1,1,999.99999998
cpd00106_e0,374,1,1,1000.0
cpd00108_e0,374,1,1,1000.0
cpd00116_e0,374,1,1,1000.0
cpd00129_e0,374,1,1,1000.0
cpd00142_e0,374,1,1,1000.0
cpd00149_e0,374,1,1,1000.0
cpd00204_e0,374,1,1,6.536730324500001e-13
cpd00205_e0,374,1,1,999.99999999
cpd00229_e0,374,1,1,4.6345293492e-10
cpd00239_e0,374,1,1,999.99999996
cpd00254_e0,374,1,1,999.99999999
cpd00971_e0,374,1,1,999.99999997
cpd09695_e0,374,1,1,1000.0
cpd10515_e0,374,1,1,1000.0
tRNA[e],374,1,1,4.0067495506e-11
Cadmium[e],375,1,1,1000.0
HCO3[e],375,1,1,1000.0
Molybdenum[e],375,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],375,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],375,1,1,3.4989561063e-09
Selenate[e],375,1,1,1000.0
biomass[e],375,1,1,7.7818218149e-08
cpd00001_e0,375,1,1,1000.0
cpd00007_e0,375,1,1,4.488958837e-06
cpd00009_e0,375,1,1,1000.0
cpd00011_e0,375,1,1,1000.0
cpd00012_e0,375,1,1,1000.0
cpd00013_e0,375,1,1,999.99999933
cpd00025_e0,375,1,1,8.5475645363e-09
cpd00029_e0,375,1,1,1000.0
cpd00034_e0,375,1,1,1000.0
cpd00036_e0,375,1,1,1000.0
cpd00048_e0,375,1,1,1000.0
cpd00051_e0,375,1,1,1000.0
cpd00054_e0,375,1,1,1000.0
cpd00058_e0,375,1,1,1000.0
cpd00063_e0,375,1,1,1000.0
cpd00067_e0,375,1,1,1000.000005
cpd00085_e0,375,1,1,1000.0
cpd00099_e0,375,1,1,999.99999998
cpd00106_e0,375,1,1,1000.0
cpd00108_e0,375,1,1,1000.0
cpd00116_e0,375,1,1,1000.0
cpd00129_e0,375,1,1,1000.0
cpd00142_e0,375,1,1,1000.0
cpd00149_e0,375,1,1,1000.0
cpd00204_e0,375,1,1,6.536730324500001e-13
cpd00205_e0,375,1,1,999.99999999
cpd00229_e0,375,1,1,4.6345293492e-10
cpd00239_e0,375,1,1,999.99999996
cpd00254_e0,375,1,1,999.99999999
cpd00971_e0,375,1,1,999.99999997
cpd09695_e0,375,1,1,1000.0
cpd10515_e0,375,1,1,1000.0
tRNA[e],375,1,1,4.0067495506e-11
Cadmium[e],376,1,1,1000.0
HCO3[e],376,1,1,1000.0
Molybdenum[e],376,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],376,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],376,1,1,3.4989561063e-09
Selenate[e],376,1,1,1000.0
biomass[e],376,1,1,7.7818218149e-08
cpd00001_e0,376,1,1,1000.0
cpd00007_e0,376,1,1,4.488958837e-06
cpd00009_e0,376,1,1,1000.0
cpd00011_e0,376,1,1,1000.0
cpd00012_e0,376,1,1,1000.0
cpd00013_e0,376,1,1,999.99999933
cpd00025_e0,376,1,1,8.5475645363e-09
cpd00029_e0,376,1,1,1000.0
cpd00034_e0,376,1,1,1000.0
cpd00036_e0,376,1,1,1000.0
cpd00048_e0,376,1,1,1000.0
cpd00051_e0,376,1,1,1000.0
cpd00054_e0,376,1,1,1000.0
cpd00058_e0,376,1,1,1000.0
cpd00063_e0,376,1,1,1000.0
cpd00067_e0,376,1,1,1000.000005
cpd00085_e0,376,1,1,1000.0
cpd00099_e0,376,1,1,999.99999998
cpd00106_e0,376,1,1,1000.0
cpd00108_e0,376,1,1,1000.0
cpd00116_e0,376,1,1,1000.0
cpd00129_e0,376,1,1,1000.0
cpd00142_e0,376,1,1,1000.0
cpd00149_e0,376,1,1,1000.0
cpd00204_e0,376,1,1,6.536730324500001e-13
cpd00205_e0,376,1,1,999.99999999
cpd00229_e0,376,1,1,4.6345293492e-10
cpd00239_e0,376,1,1,999.99999996
cpd00254_e0,376,1,1,999.99999999
cpd00971_e0,376,1,1,999.99999997
cpd09695_e0,376,1,1,1000.0
cpd10515_e0,376,1,1,1000.0
tRNA[e],376,1,1,4.0067495506e-11
Cadmium[e],377,1,1,1000.0
HCO3[e],377,1,1,1000.0
Molybdenum[e],377,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],377,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],377,1,1,3.4989561063e-09
Selenate[e],377,1,1,1000.0
biomass[e],377,1,1,7.7818218149e-08
cpd00001_e0,377,1,1,1000.0
cpd00007_e0,377,1,1,4.488958837e-06
cpd00009_e0,377,1,1,1000.0
cpd00011_e0,377,1,1,1000.0
cpd00012_e0,377,1,1,1000.0
cpd00013_e0,377,1,1,999.99999933
cpd00025_e0,377,1,1,8.5475645363e-09
cpd00029_e0,377,1,1,1000.0
cpd00034_e0,377,1,1,1000.0
cpd00036_e0,377,1,1,1000.0
cpd00048_e0,377,1,1,1000.0
cpd00051_e0,377,1,1,1000.0
cpd00054_e0,377,1,1,1000.0
cpd00058_e0,377,1,1,1000.0
cpd00063_e0,377,1,1,1000.0
cpd00067_e0,377,1,1,1000.000005
cpd00085_e0,377,1,1,1000.0
cpd00099_e0,377,1,1,999.99999998
cpd00106_e0,377,1,1,1000.0
cpd00108_e0,377,1,1,1000.0
cpd00116_e0,377,1,1,1000.0
cpd00129_e0,377,1,1,1000.0
cpd00142_e0,377,1,1,1000.0
cpd00149_e0,377,1,1,1000.0
cpd00204_e0,377,1,1,6.536730324500001e-13
cpd00205_e0,377,1,1,999.99999999
cpd00229_e0,377,1,1,4.6345293492e-10
cpd00239_e0,377,1,1,999.99999996
cpd00254_e0,377,1,1,999.99999999
cpd00971_e0,377,1,1,999.99999997
cpd09695_e0,377,1,1,1000.0
cpd10515_e0,377,1,1,1000.0
tRNA[e],377,1,1,4.0067495506e-11
Cadmium[e],378,1,1,1000.0
HCO3[e],378,1,1,1000.0
Molybdenum[e],378,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],378,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],378,1,1,3.4989561063e-09
Selenate[e],378,1,1,1000.0
biomass[e],378,1,1,7.7818218149e-08
cpd00001_e0,378,1,1,1000.0
cpd00007_e0,378,1,1,4.488958837e-06
cpd00009_e0,378,1,1,1000.0
cpd00011_e0,378,1,1,1000.0
cpd00012_e0,378,1,1,1000.0
cpd00013_e0,378,1,1,999.99999933
cpd00025_e0,378,1,1,8.5475645363e-09
cpd00029_e0,378,1,1,1000.0
cpd00034_e0,378,1,1,1000.0
cpd00036_e0,378,1,1,1000.0
cpd00048_e0,378,1,1,1000.0
cpd00051_e0,378,1,1,1000.0
cpd00054_e0,378,1,1,1000.0
cpd00058_e0,378,1,1,1000.0
cpd00063_e0,378,1,1,1000.0
cpd00067_e0,378,1,1,1000.000005
cpd00085_e0,378,1,1,1000.0
cpd00099_e0,378,1,1,999.99999998
cpd00106_e0,378,1,1,1000.0
cpd00108_e0,378,1,1,1000.0
cpd00116_e0,378,1,1,1000.0
cpd00129_e0,378,1,1,1000.0
cpd00142_e0,378,1,1,1000.0
cpd00149_e0,378,1,1,1000.0
cpd00204_e0,378,1,1,6.536730324500001e-13
cpd00205_e0,378,1,1,999.99999999
cpd00229_e0,378,1,1,4.6345293492e-10
cpd00239_e0,378,1,1,999.99999996
cpd00254_e0,378,1,1,999.99999999
cpd00971_e0,378,1,1,999.99999997
cpd09695_e0,378,1,1,1000.0
cpd10515_e0,378,1,1,1000.0
tRNA[e],378,1,1,4.0067495506e-11
Cadmium[e],379,1,1,1000.0
HCO3[e],379,1,1,1000.0
Molybdenum[e],379,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],379,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],379,1,1,3.4989561063e-09
Selenate[e],379,1,1,1000.0
biomass[e],379,1,1,7.7818218149e-08
cpd00001_e0,379,1,1,1000.0
cpd00007_e0,379,1,1,4.488958837e-06
cpd00009_e0,379,1,1,1000.0
cpd00011_e0,379,1,1,1000.0
cpd00012_e0,379,1,1,1000.0
cpd00013_e0,379,1,1,999.99999933
cpd00025_e0,379,1,1,8.5475645363e-09
cpd00029_e0,379,1,1,1000.0
cpd00034_e0,379,1,1,1000.0
cpd00036_e0,379,1,1,1000.0
cpd00048_e0,379,1,1,1000.0
cpd00051_e0,379,1,1,1000.0
cpd00054_e0,379,1,1,1000.0
cpd00058_e0,379,1,1,1000.0
cpd00063_e0,379,1,1,1000.0
cpd00067_e0,379,1,1,1000.000005
cpd00085_e0,379,1,1,1000.0
cpd00099_e0,379,1,1,999.99999998
cpd00106_e0,379,1,1,1000.0
cpd00108_e0,379,1,1,1000.0
cpd00116_e0,379,1,1,1000.0
cpd00129_e0,379,1,1,1000.0
cpd00142_e0,379,1,1,1000.0
cpd00149_e0,379,1,1,1000.0
cpd00204_e0,379,1,1,6.536730324500001e-13
cpd00205_e0,379,1,1,999.99999999
cpd00229_e0,379,1,1,4.6345293492e-10
cpd00239_e0,379,1,1,999.99999996
cpd00254_e0,379,1,1,999.99999999
cpd00971_e0,379,1,1,999.99999997
cpd09695_e0,379,1,1,1000.0
cpd10515_e0,379,1,1,1000.0
tRNA[e],379,1,1,4.0067495506e-11
Cadmium[e],380,1,1,1000.0
HCO3[e],380,1,1,1000.0
Molybdenum[e],380,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],380,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],380,1,1,3.4989561063e-09
Selenate[e],380,1,1,1000.0
biomass[e],380,1,1,7.7818218149e-08
cpd00001_e0,380,1,1,1000.0
cpd00007_e0,380,1,1,4.488958837e-06
cpd00009_e0,380,1,1,1000.0
cpd00011_e0,380,1,1,1000.0
cpd00012_e0,380,1,1,1000.0
cpd00013_e0,380,1,1,999.99999933
cpd00025_e0,380,1,1,8.5475645363e-09
cpd00029_e0,380,1,1,1000.0
cpd00034_e0,380,1,1,1000.0
cpd00036_e0,380,1,1,1000.0
cpd00048_e0,380,1,1,1000.0
cpd00051_e0,380,1,1,1000.0
cpd00054_e0,380,1,1,1000.0
cpd00058_e0,380,1,1,1000.0
cpd00063_e0,380,1,1,1000.0
cpd00067_e0,380,1,1,1000.000005
cpd00085_e0,380,1,1,1000.0
cpd00099_e0,380,1,1,999.99999998
cpd00106_e0,380,1,1,1000.0
cpd00108_e0,380,1,1,1000.0
cpd00116_e0,380,1,1,1000.0
cpd00129_e0,380,1,1,1000.0
cpd00142_e0,380,1,1,1000.0
cpd00149_e0,380,1,1,1000.0
cpd00204_e0,380,1,1,6.536730324500001e-13
cpd00205_e0,380,1,1,999.99999999
cpd00229_e0,380,1,1,4.6345293492e-10
cpd00239_e0,380,1,1,999.99999996
cpd00254_e0,380,1,1,999.99999999
cpd00971_e0,380,1,1,999.99999997
cpd09695_e0,380,1,1,1000.0
cpd10515_e0,380,1,1,1000.0
tRNA[e],380,1,1,4.0067495506e-11
Cadmium[e],381,1,1,1000.0
HCO3[e],381,1,1,1000.0
Molybdenum[e],381,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],381,1,1,3.5778949068e-10
S_Methyl_5_thio_D_ribose[e],381,1,1,3.4989561063e-09
Selenate[e],381,1,1,1000.0
biomass[e],381,1,1,7.7818218149e-08
cpd00001_e0,381,1,1,1000.0
cpd00007_e0,381,1,1,4.488958837e-06
cpd00009_e0,381,1,1,1000.0
cpd00011_e0,381,1,1,1000.0
cpd00012_e0,381,1,1,1000.0
cpd00013_e0,381,1,1,999.99999933
cpd00025_e0,381,1,1,8.5475645363e-09
cpd00029_e0,381,1,1,1000.0
cpd00034_e0,381,1,1,1000.0
cpd00036_e0,381,1,1,1000.0
cpd00048_e0,381,1,1,1000.0
cpd00051_e0,381,1,1,1000.0
cpd00054_e0,381,1,1,1000.0
cpd00058_e0,381,1,1,1000.0
cpd00063_e0,381,1,1,1000.0
cpd00067_e0,381,1,1,1000.000005
cpd00085_e0,381,1,1,1000.0
cpd00099_e0,381,1,1,999.99999998
cpd00106_e0,381,1,1,1000.0
